geo_level_3_id,freq,pct
633,651,0.24980717648819462
9133,647,0.24827226296138544
621,530,0.2033760423022168
11246,470,0.18035233940007905
2005,466,0.17881742587326988
11440,455,0.17459641367454462
7723,443,0.16999167309411706
9229,381,0.1462005134285747
2452,349,0.13392120521410125
12258,312,0.1197232550911163
8236,303,0.11626969965579563
10445,302,0.11588597127409335
6626,283,0.10859513202174972
2170,283,0.10859513202174972
2537,259,0.09938565086089463
85,252,0.09669955218897855
406,251,0.09631582380727625
6973,248,0.09516463866216937
7868,247,0.09478091028046708
3904,241,0.0924785399902533
10221,237,0.09094362646344412
1851,236,0.09055989808174182
10795,236,0.09055989808174182
11319,230,0.08825752779152804
10728,228,0.08749007102812345
11015,225,0.08633888588301657
9897,223,0.08557142911961198
5839,218,0.08365278721110049
1320,212,0.08135041692088672
9272,212,0.08135041692088672
2386,209,0.08019923177577984
7679,207,0.07943177501237524
3233,204,0.07828058986726835
6023,204,0.07828058986726835
10236,203,0.07789686148556606
2937,202,0.07751313310386376
4194,197,0.07559449119535228
2557,196,0.07521076281364998
913,195,0.07482703443194769
5318,195,0.07482703443194769
4355,192,0.0736758492868408
333,188,0.07214093576003162
2917,186,0.07137347899662703
7472,185,0.07098975061492473
5265,184,0.07060602223322243
1757,183,0.07022229385152014
12157,181,0.06945483708811555
11882,178,0.06830365194300866
3006,177,0.06791992356130637
9779,176,0.06753619517960407
3073,172,0.06600128165279488
9414,172,0.06600128165279488
1548,172,0.06600128165279488
8916,171,0.06561755327109259
6645,169,0.064850096507688
4063,169,0.064850096507688
10220,168,0.0644663681259857
10576,168,0.0644663681259857
7922,167,0.06408263974428341
11008,166,0.06369891136258111
4692,165,0.06331518298087882
2685,165,0.06331518298087882
10624,160,0.06139654107236733
7126,159,0.06101281269066504
3795,159,0.06101281269066504
6152,158,0.060629084308962744
5570,157,0.06024535592726044
2803,157,0.06024535592726044
1672,157,0.06024535592726044
9865,156,0.05986162754555815
2513,155,0.05947789916385586
8482,155,0.05947789916385586
2687,155,0.05947789916385586
2295,154,0.059094170782153566
3786,152,0.05832671401874897
5901,150,0.05755925725534438
8759,149,0.05717552887364208
171,148,0.056791800491939784
8564,147,0.05640807211023749
1658,146,0.05602434372853519
2486,146,0.05602434372853519
10110,145,0.05564061534683289
4262,144,0.055256886965130605
2607,143,0.05487315858342831
4391,143,0.05487315858342831
10459,143,0.05487315858342831
606,142,0.054489430201726016
11621,142,0.054489430201726016
1763,142,0.054489430201726016
3656,141,0.054105701820023715
6721,141,0.054105701820023715
12327,139,0.053338245056619125
1938,139,0.053338245056619125
6799,139,0.053338245056619125
65,139,0.053338245056619125
12181,139,0.053338245056619125
8973,136,0.052187059911512235
2913,136,0.052187059911512235
4316,136,0.052187059911512235
9497,136,0.052187059911512235
11288,135,0.05180333152980993
10036,135,0.05180333152980993
11392,134,0.05141960314810764
8624,134,0.05141960314810764
11271,134,0.05141960314810764
9059,133,0.051035874766405344
6175,132,0.050652146384703056
11785,132,0.050652146384703056
20,132,0.050652146384703056
5906,132,0.050652146384703056
10720,131,0.05026841800300076
2767,131,0.05026841800300076
10199,131,0.05026841800300076
294,130,0.04988468962129846
4435,130,0.04988468962129846
7021,129,0.049500961239596165
1841,129,0.049500961239596165
5011,129,0.049500961239596165
10252,129,0.049500961239596165
5181,129,0.049500961239596165
12323,129,0.049500961239596165
10505,129,0.049500961239596165
3306,129,0.049500961239596165
8864,128,0.04911723285789387
4283,127,0.04873350447619157
4900,127,0.04873350447619157
4322,127,0.04873350447619157
3485,126,0.048349776094489275
7819,126,0.048349776094489275
6663,126,0.048349776094489275
1563,126,0.048349776094489275
985,125,0.04796604771278698
5581,125,0.04796604771278698
11945,125,0.04796604771278698
11213,125,0.04796604771278698
3671,125,0.04796604771278698
2679,124,0.047582319331084685
2390,123,0.04719859094938239
8495,123,0.04719859094938239
1903,122,0.046814862567680096
4605,122,0.046814862567680096
1488,122,0.046814862567680096
8048,121,0.046431134185977795
5036,121,0.046431134185977795
11562,121,0.046431134185977795
9708,121,0.046431134185977795
1128,120,0.0460474058042755
7251,120,0.0460474058042755
5957,120,0.0460474058042755
1287,119,0.045663677422573205
4570,119,0.045663677422573205
11846,119,0.045663677422573205
4339,119,0.045663677422573205
6114,119,0.045663677422573205
11109,118,0.04527994904087091
8555,118,0.04527994904087091
12035,118,0.04527994904087091
1265,118,0.04527994904087091
2763,117,0.044896220659168616
2755,117,0.044896220659168616
6073,117,0.044896220659168616
7388,117,0.044896220659168616
1743,117,0.044896220659168616
925,117,0.044896220659168616
7055,117,0.044896220659168616
12101,116,0.04451249227746632
6167,116,0.04451249227746632
7246,116,0.04451249227746632
5506,116,0.04451249227746632
926,116,0.04451249227746632
4278,116,0.04451249227746632
